Time;Energy (kWh);Energy night(kWh);Energy day (kWh);"Temperature"
 23.1.2020 19:00;2,529;;2,529;-1,3
 23.1.2020 20:00;1,695;;1,695;-0,8
 23.1.2020 21:00;1,569;;1,569;-0,3
 23.1.2020 22:00;3,805;3,805;;0,6
 23.1.2020 23:00;4,133;4,133;;1,6
 24.1.2020 0:00;4,919;4,919;;1,4
 24.1.2020 1:00;2,406;2,406;;1,6
 24.1.2020 2:00;1,120;1,120;;1,8
 24.1.2020 3:00;0,750;0,750;;1,6
 24.1.2020 4:00;0,766;0,766;;1,5
 24.1.2020 5:00;2,252;2,252;;0,7
 24.1.2020 6:00;2,971;2,971;;0,7
 24.1.2020 7:00;3,446;;3,446;0,5
 24.1.2020 8:00;2,178;;2,178;-0,5
 24.1.2020 9:00;1,746;;1,746;-0,8
 24.1.2020 10:00;1,657;;1,657;-0,7
 24.1.2020 11:00;1,823;;1,823;-0,7
 24.1.2020 12:00;2,940;;2,940;-0,7
 24.1.2020 13:00;2,401;;2,401;-0,7
 24.1.2020 14:00;1,068;;1,068;-0,8
 24.1.2020 15:00;0,300;;0,300;-1,4
 24.1.2020 16:00;3,359;;3,359;-3,2
 24.1.2020 17:00;3,895;;3,895;-3,0
 24.1.2020 18:00;1,854;;1,854;-2,5
 24.1.2020 19:00;1,608;;1,608;-2,4
 24.1.2020 20:00;1,261;;1,261;-1,5
 24.1.2020 21:00;0,968;;0,968;-1,1
 24.1.2020 22:00;2,282;2,282;;-1,4
 24.1.2020 23:00;4,906;4,906;;-0,5
 25.1.2020 0:00;4,634;4,634;;-0,5
 25.1.2020 1:00;4,304;4,304;;-1,1
 25.1.2020 2:00;3,857;3,857;;-1,3
 25.1.2020 3:00;1,047;1,047;;-1,1
 25.1.2020 4:00;0,859;0,859;;-1,1
 25.1.2020 5:00;1,543;1,543;;-1,6
 25.1.2020 6:00;1,968;1,968;;-3,1
 25.1.2020 7:00;1,435;;1,435;-5,2
 25.1.2020 8:00;0,954;;0,954;-6,9
 25.1.2020 9:00;1,628;;1,628;-7,3
 25.1.2020 10:00;3,839;;3,839;-9,2
 25.1.2020 11:00;2,520;;2,520;-9,3
 25.1.2020 12:00;1,946;;1,946;-9,7
 25.1.2020 13:00;1,504;;1,504;-9,9
 25.1.2020 14:00;1,221;;1,221;-10,8
 25.1.2020 15:00;1,364;;1,364;-11,6
 25.1.2020 16:00;2,518;;2,518;-13,7
 25.1.2020 17:00;2,488;;2,488;-14,9
 25.1.2020 18:00;2,496;;2,496;-15,7
 25.1.2020 19:00;2,154;;2,154;-15,9
 25.1.2020 20:00;2,132;;2,132;-16,0
 25.1.2020 21:00;2,440;;2,440;-14,9
 25.1.2020 22:00;3,797;3,797;;-14,0
 25.1.2020 23:00;5,000;5,000;;-13,2
 26.1.2020 0:00;4,344;4,344;;-12,3
 26.1.2020 1:00;4,371;4,371;;-11,3
 26.1.2020 2:00;1,277;1,277;;-10,7
 26.1.2020 3:00;1,254;1,254;;-9,8
 26.1.2020 4:00;1,293;1,293;;-9,4
 26.1.2020 5:00;2,160;2,160;;-9,1
 26.1.2020 6:00;1,810;1,810;;-8,4
 26.1.2020 7:00;1,247;;1,247;-8,7
 26.1.2020 8:00;1,235;;1,235;-9,6
 26.1.2020 9:00;1,932;;1,932;-10,0
 26.1.2020 10:00;1,948;;1,948;-10,7
 26.1.2020 11:00;3,313;;3,313;-11,6
 26.1.2020 12:00;4,982;;4,982;-12,4
 26.1.2020 13:00;2,475;;2,475;-12,4
 26.1.2020 14:00;1,901;;1,901;-12,3
 26.1.2020 15:00;2,000;;2,000;-13,6
 26.1.2020 16:00;3,937;;3,937;-15,7
 26.1.2020 17:00;4,488;;4,488;-14,5
 26.1.2020 18:00;3,750;;3,750;-16,0
 26.1.2020 19:00;2,742;;2,742;-17,8
 26.1.2020 20:00;2,872;;2,872;-19,1
 26.1.2020 21:00;2,598;;2,598;-20,2
 26.1.2020 22:00;2,954;2,954;;-20,0
 26.1.2020 23:00;5,674;5,674;;-19,5
 27.1.2020 0:00;5,214;5,214;;-17,1
 27.1.2020 1:00;4,813;4,813;;-17,9
 27.1.2020 2:00;2,924;2,924;;-16,9
 27.1.2020 3:00;1,797;1,797;;-16,8
 27.1.2020 4:00;2,705;2,705;;-17,4
 27.1.2020 5:00;3,292;3,292;;-17,6
 27.1.2020 6:00;3,908;3,908;;-17,4
 27.1.2020 7:00;3,531;;3,531;-17,1
 27.1.2020 8:00;1,553;;1,553;-16,9
 27.1.2020 9:00;2,333;;2,333;-16,3
 27.1.2020 10:00;2,720;;2,720;-15,2
 27.1.2020 11:00;2,535;;2,535;-14,6
 27.1.2020 12:00;1,681;;1,681;-13,6
 27.1.2020 13:00;1,840;;1,840;-12,7
 27.1.2020 14:00;1,864;;1,864;-12,0
 27.1.2020 15:00;2,551;;2,551;-11,5
 27.1.2020 16:00;2,970;;2,970;-10,9
 27.1.2020 17:00;2,522;;2,522;-10,8
 27.1.2020 18:00;1,768;;1,768;-10,7
 27.1.2020 19:00;1,926;;1,926;-10,4
 27.1.2020 20:00;2,211;;2,211;-10,3
 27.1.2020 21:00;2,556;;2,556;-10,1
 27.1.2020 22:00;5,307;5,307;;-10,1
 27.1.2020 23:00;4,565;4,565;;-9,4
 28.1.2020 0:00;2,137;2,137;;-9,1
 28.1.2020 1:00;1,374;1,374;;-9,2
 28.1.2020 2:00;1,557;1,557;;-9,0
 28.1.2020 3:00;2,093;2,093;;-8,3
 28.1.2020 4:00;2,233;2,233;;-8,3
 28.1.2020 5:00;1,995;1,995;;-8,3
 28.1.2020 6:00;3,004;3,004;;-8,3
 28.1.2020 7:00;2,384;;2,384;-8,3
 28.1.2020 8:00;1,796;;1,796;-8,2
 28.1.2020 9:00;2,322;;2,322;-8,1
 28.1.2020 10:00;2,290;;2,290;-8,0
 28.1.2020 11:00;1,463;;1,463;-7,8
 28.1.2020 12:00;1,569;;1,569;-7,4
 28.1.2020 13:00;1,362;;1,362;-7,1
 28.1.2020 14:00;2,064;;2,064;-7,2
 28.1.2020 15:00;2,356;;2,356;-7,1
 28.1.2020 16:00;1,664;;1,664;-7,2
 28.1.2020 17:00;1,641;;1,641;-7,1
 28.1.2020 18:00;2,676;;2,676;-7,1
 28.1.2020 19:00;3,388;;3,388;-7,1
 28.1.2020 20:00;2,584;;2,584;-7,1
 28.1.2020 21:00;1,885;;1,885;-7,4
 28.1.2020 22:00;3,701;3,701;;-7,2
 28.1.2020 23:00;4,266;4,266;;-7,0
 29.1.2020 0:00;4,660;4,660;;-6,8
 29.1.2020 1:00;5,096;5,096;;-6,9
 29.1.2020 2:00;2,131;2,131;;-6,8
 29.1.2020 3:00;1,124;1,124;;-6,9
 29.1.2020 4:00;1,241;1,241;;-7,1
 29.1.2020 5:00;2,040;2,040;;-7,2
 29.1.2020 6:00;4,861;4,861;;-7,3
 29.1.2020 7:00;2,228;;2,228;-7,4
 29.1.2020 8:00;1,273;;1,273;-7,4
 29.1.2020 9:00;1,139;;1,139;-7,4
 29.1.2020 10:00;1,181;;1,181;-7,5
 29.1.2020 11:00;1,319;;1,319;-7,2
 29.1.2020 12:00;2,132;;2,132;-6,8
 29.1.2020 13:00;2,083;;2,083;-6,7
 29.1.2020 14:00;1,359;;1,359;-6,6
 29.1.2020 15:00;1,188;;1,188;-6,6
 29.1.2020 16:00;1,479;;1,479;-6,6
 29.1.2020 17:00;2,303;;2,303;-6,3
 29.1.2020 18:00;2,380;;2,380;-6,4
 29.1.2020 19:00;2,194;;2,194;-6,6
 29.1.2020 20:00;2,138;;2,138;-6,7
 29.1.2020 21:00;1,639;;1,639;-6,3
 29.1.2020 22:00;3,441;3,441;;-6,3
 29.1.2020 23:00;4,637;4,637;;-6,3
 30.1.2020 0:00;4,963;4,963;;-5,9
 30.1.2020 1:00;3,368;3,368;;-6,1
 30.1.2020 2:00;1,026;1,026;;-6,0
 30.1.2020 3:00;0,990;0,990;;-5,9
 30.1.2020 4:00;1,016;1,016;;-5,5
 30.1.2020 5:00;2,173;2,173;;-5,6
 30.1.2020 6:00;3,681;3,681;;-5,7
 30.1.2020 7:00;3,004;;3,004;-5,7
 30.1.2020 8:00;1,008;;1,008;-5,8
 30.1.2020 9:00;1,019;;1,019;-5,8
 30.1.2020 10:00;0,996;;0,996;-5,6
 30.1.2020 11:00;1,077;;1,077;-5,5
 30.1.2020 12:00;2,048;;2,048;-5,3
 30.1.2020 13:00;1,787;;1,787;-4,6
 30.1.2020 14:00;1,075;;1,075;-4,5
 30.1.2020 15:00;1,038;;1,038;-4,3
 30.1.2020 16:00;1,210;;1,210;-4,3
 30.1.2020 17:00;2,155;;2,155;-4,4
 30.1.2020 18:00;2,911;;2,911;-4,8
 30.1.2020 19:00;3,854;;3,854;-5,2
 30.1.2020 20:00;2,695;;2,695;-5,4
 30.1.2020 21:00;1,334;;1,334;-5,3
 30.1.2020 22:00;1,843;1,843;;-5,1
 30.1.2020 23:00;4,253;4,253;;-5,3
 31.1.2020 0:00;5,123;5,123;;-5,4
 31.1.2020 1:00;5,050;5,050;;-5,5
 31.1.2020 2:00;1,598;1,598;;-5,6
 31.1.2020 3:00;1,129;1,129;;-5,8
 31.1.2020 4:00;1,092;1,092;;-5,8
 31.1.2020 5:00;2,147;2,147;;-5,7
 31.1.2020 6:00;4,232;4,232;;-5,9
 31.1.2020 7:00;2,149;;2,149;-5,9
 31.1.2020 8:00;1,172;;1,172;-6,2
 31.1.2020 9:00;1,216;;1,216;-6,4
 31.1.2020 10:00;0,779;;0,779;-6,5
 31.1.2020 11:00;1,655;;1,655;-6,8
 31.1.2020 12:00;2,224;;2,224;-6,8
 31.1.2020 13:00;2,153;;2,153;-6,6
 31.1.2020 14:00;1,125;;1,125;-6,7
 31.1.2020 15:00;1,494;;1,494;-6,7
 31.1.2020 16:00;1,926;;1,926;-6,9
 31.1.2020 17:00;2,486;;2,486;-6,8
 31.1.2020 18:00;2,391;;2,391;-7,6
 31.1.2020 19:00;2,420;;2,420;-6,8
 31.1.2020 20:00;1,742;;1,742;-6,7
 31.1.2020 21:00;1,641;;1,641;-6,6
 31.1.2020 22:00;2,880;2,880;;-6,6
 31.1.2020 23:00;4,367;4,367;;-7,1
 1.2.2020 0:00;3,548;3,548;;-7,4
 1.2.2020 1:00;2,127;2,127;;-7,8
 1.2.2020 2:00;1,359;1,359;;-7,8
 1.2.2020 3:00;1,702;1,702;;-7,8
 1.2.2020 4:00;2,076;2,076;;-7,9
 1.2.2020 5:00;2,423;2,423;;-8,0
 1.2.2020 6:00;2,485;2,485;;-7,8
 1.2.2020 7:00;2,010;;2,010;-7,7
 1.2.2020 8:00;2,074;;2,074;-7,3
 1.2.2020 9:00;2,639;;2,639;-7,2
 1.2.2020 10:00;3,656;;3,656;-6,6
 1.2.2020 11:00;2,534;;2,534;-5,8
 1.2.2020 12:00;4,173;;4,173;-4,7
 1.2.2020 13:00;2,249;;2,249;-3,8
 1.2.2020 14:00;1,448;;1,448;-3,6
 1.2.2020 15:00;1,774;;1,774;-3,6
 1.2.2020 16:00;2,826;;2,826;-3,9
 1.2.2020 17:00;2,605;;2,605;-3,5
 1.2.2020 18:00;2,427;;2,427;-3,7
 1.2.2020 19:00;1,635;;1,635;-3,6
 1.2.2020 20:00;1,612;;1,612;-3,7
 1.2.2020 21:00;1,445;;1,445;-3,9
 1.2.2020 22:00;3,281;3,281;;-3,7
 1.2.2020 23:00;5,216;5,216;;-3,7
 2.2.2020 0:00;5,235;5,235;;-3,8
 2.2.2020 1:00;4,299;4,299;;-3,9
 2.2.2020 2:00;3,216;3,216;;-3,6
 2.2.2020 3:00;1,366;1,366;;-3,4
 2.2.2020 4:00;2,290;2,290;;-3,4
 2.2.2020 5:00;2,129;2,129;;-3,7
 2.2.2020 6:00;1,774;1,774;;-3,9
 2.2.2020 7:00;1,194;;1,194;-3,7
 2.2.2020 8:00;1,417;;1,417;-3,8
 2.2.2020 9:00;2,286;;2,286;-4,0
 2.2.2020 10:00;3,104;;3,104;-3,9
 2.2.2020 11:00;2,581;;2,581;-3,5
 2.2.2020 12:00;1,782;;1,782;-3,5
 2.2.2020 13:00;2,144;;2,144;-3,5
 2.2.2020 14:00;2,733;;2,733;-3,5
 2.2.2020 15:00;4,049;;4,049;-4,1
 2.2.2020 16:00;1,984;;1,984;-5,0
 2.2.2020 17:00;1,039;;1,039;-5,5
 2.2.2020 18:00;1,292;;1,292;-6,3
 2.2.2020 19:00;1,734;;1,734;-6,9
 2.2.2020 20:00;2,677;;2,677;-8,0
 2.2.2020 21:00;2,700;;2,700;-9,1
 2.2.2020 22:00;2,697;2,697;;-9,2
 2.2.2020 23:00;4,548;4,548;;-9,2
 3.2.2020 0:00;4,223;4,223;;-9,7
 3.2.2020 1:00;4,569;4,569;;-8,9
 3.2.2020 2:00;3,769;3,769;;-8,1
 3.2.2020 3:00;1,681;1,681;;-7,4
 3.2.2020 4:00;1,538;1,538;;-7,8
 3.2.2020 5:00;2,316;2,316;;-8,7
 3.2.2020 6:00;2,587;2,587;;-6,3
 3.2.2020 7:00;1,537;;1,537;-5,4
 3.2.2020 8:00;2,873;;2,873;-4,1
 3.2.2020 9:00;2,099;;2,099;-3,6
 3.2.2020 10:00;1,115;;1,115;-3,3
 3.2.2020 11:00;1,443;;1,443;-3,4
 3.2.2020 12:00;3,325;;3,325;-3,8
 3.2.2020 13:00;1,684;;1,684;-4,6
 3.2.2020 14:00;1,307;;1,307;-4,7
 3.2.2020 15:00;1,271;;1,271;-4,7
 3.2.2020 16:00;1,193;;1,193;-5,3
 3.2.2020 17:00;0,931;;0,931;-5,6
 3.2.2020 18:00;1,761;;1,761;-5,8
 3.2.2020 19:00;2,877;;2,877;-6,5
 3.2.2020 20:00;2,352;;2,352;-7,3
 3.2.2020 21:00;2,116;;2,116;-7,7
 3.2.2020 22:00;2,933;2,933;;-8,7
 3.2.2020 23:00;4,949;4,949;;-9,1
 4.2.2020 0:00;5,670;5,670;;-9,8
 4.2.2020 1:00;5,707;5,707;;-10,7
 4.2.2020 2:00;1,964;1,964;;-11,4
 4.2.2020 3:00;1,838;1,838;;-12,3
 4.2.2020 4:00;1,796;1,796;;-14,3
 4.2.2020 5:00;1,965;1,965;;-15,0
 4.2.2020 6:00;2,917;2,917;;-15,9
 4.2.2020 7:00;2,846;;2,846;-16,6
 4.2.2020 8:00;1,822;;1,822;-17,5
 4.2.2020 9:00;1,649;;1,649;-18,1
 4.2.2020 10:00;1,404;;1,404;-17,8
 4.2.2020 11:00;1,675;;1,675;-16,1
 4.2.2020 12:00;2,425;;2,425;-12,4
 4.2.2020 13:00;2,217;;2,217;-11,5
 4.2.2020 14:00;1,617;;1,617;-12,0
 4.2.2020 15:00;1,442;;1,442;-12,7
 4.2.2020 16:00;1,335;;1,335;-14,7
 4.2.2020 17:00;2,537;;2,537;-16,9
 4.2.2020 18:00;3,192;;3,192;-17,2
 4.2.2020 19:00;3,662;;3,662;-17,0
 4.2.2020 20:00;2,330;;2,330;-17,8
 4.2.2020 21:00;2,178;;2,178;-17,9
 4.2.2020 22:00;2,942;2,942;;-15,7
 4.2.2020 23:00;4,631;4,631;;-14,4
 5.2.2020 0:00;4,449;4,449;;-11,6
 5.2.2020 1:00;2,062;2,062;;-10,0
 5.2.2020 2:00;1,226;1,226;;-9,9
 5.2.2020 3:00;2,210;2,210;;-10,7
 5.2.2020 4:00;1,901;1,901;;-12,9
 5.2.2020 5:00;1,780;1,780;;-13,1
 5.2.2020 6:00;4,410;4,410;;-14,6
 5.2.2020 7:00;1,577;;1,577;-15,5
 5.2.2020 8:00;1,323;;1,323;-14,6
 5.2.2020 9:00;1,538;;1,538;-13,5
 5.2.2020 10:00;2,098;;2,098;-11,9
 5.2.2020 11:00;2,116;;2,116;-9,6
 5.2.2020 12:00;1,513;;1,513;-7,7
 5.2.2020 13:00;1,329;;1,329;-7,0
 5.2.2020 14:00;1,195;;1,195;-4,4
 5.2.2020 15:00;1,105;;1,105;-3,7
 5.2.2020 16:00;1,881;;1,881;-3,6
 5.2.2020 17:00;2,868;;2,868;-3,8
 5.2.2020 18:00;1,568;;1,568;-4,7
 5.2.2020 19:00;1,186;;1,186;-5,1
 5.2.2020 20:00;2,164;;2,164;-6,4
 5.2.2020 21:00;1,942;;1,942;-7,5
 5.2.2020 22:00;4,535;4,535;;-8,3
 5.2.2020 23:00;5,317;5,317;;-8,6
 6.2.2020 0:00;4,677;4,677;;-9,3
 6.2.2020 1:00;2,800;2,800;;-9,6
 6.2.2020 2:00;1,246;1,246;;-9,5
 6.2.2020 3:00;1,232;1,232;;-9,4
 6.2.2020 4:00;1,790;1,790;;-12,1
 6.2.2020 5:00;2,872;2,872;;-14,5
 6.2.2020 6:00;4,887;4,887;;-15,5
 6.2.2020 7:00;1,346;;1,346;-7,4
 6.2.2020 8:00;1,223;;1,223;-5,1
 6.2.2020 9:00;1,254;;1,254;-6,2
 6.2.2020 10:00;1,799;;1,799;-6,0
 6.2.2020 11:00;2,138;;2,138;-5,1
 6.2.2020 12:00;1,611;;1,611;-4,8
 6.2.2020 13:00;1,223;;1,223;-4,0
 6.2.2020 14:00;1,210;;1,210;-3,9
 6.2.2020 15:00;1,445;;1,445;-4,5
 6.2.2020 16:00;2,412;;2,412;-5,3
 6.2.2020 17:00;2,503;;2,503;-5,8
 6.2.2020 18:00;2,674;;2,674;-6,6
 6.2.2020 19:00;1,936;;1,936;-6,7
 6.2.2020 20:00;2,871;;2,871;-7,4
 6.2.2020 21:00;3,110;;3,110;-7,5
 6.2.2020 22:00;3,976;3,976;;-8,0
 6.2.2020 23:00;5,692;5,692;;-8,1
 7.2.2020 0:00;4,798;4,798;;-8,9
 7.2.2020 1:00;3,078;3,078;;-10,9
 7.2.2020 2:00;1,885;1,885;;-11,7
 7.2.2020 3:00;2,777;2,777;;-14,8
 7.2.2020 4:00;2,941;2,941;;-15,8
 7.2.2020 5:00;2,922;2,922;;-16,3
 7.2.2020 6:00;2,456;2,456;;-14,9
 7.2.2020 7:00;2,723;;2,723;-14,2
 7.2.2020 8:00;3,548;;3,548;-12,6
 7.2.2020 9:00;3,005;;3,005;-12,6
 7.2.2020 10:00;3,132;;3,132;-10,6
 7.2.2020 11:00;2,663;;2,663;-8,3
 7.2.2020 12:00;2,114;;2,114;-5,4
 7.2.2020 13:00;2,137;;2,137;-4,3
 7.2.2020 14:00;3,118;;3,118;-3,9
 7.2.2020 15:00;2,741;;2,741;-3,1
 7.2.2020 16:00;3,451;;3,451;-2,8
 7.2.2020 17:00;2,879;;2,879;-2,5
 7.2.2020 18:00;3,042;;3,042;-1,5
 7.2.2020 19:00;2,080;;2,080;-2,6
 7.2.2020 20:00;3,205;;3,205;-4,5
 7.2.2020 21:00;2,531;;2,531;-6,1
 7.2.2020 22:00;4,631;4,631;;-6,9
 7.2.2020 23:00;4,472;4,472;;-8,0
 8.2.2020 0:00;4,286;4,286;;-8,5
 8.2.2020 1:00;4,441;4,441;;-9,3
 8.2.2020 2:00;2,619;2,619;;-9,0
 8.2.2020 3:00;2,119;2,119;;-8,5
 8.2.2020 4:00;1,549;1,549;;-9,2
 8.2.2020 5:00;1,554;1,554;;-10,5
 8.2.2020 6:00;1,745;1,745;;-9,6
 8.2.2020 7:00;2,629;;2,629;-8,6
 8.2.2020 8:00;3,028;;3,028;-8,1
 8.2.2020 9:00;3,641;;3,641;-6,8
 8.2.2020 10:00;5,799;;5,799;-4,9
 8.2.2020 11:00;2,152;;2,152;-3,5
 8.2.2020 12:00;2,744;;2,744;-2,3
 8.2.2020 13:00;2,257;;2,257;-2,2
 8.2.2020 14:00;3,266;;3,266;-1,0
 8.2.2020 15:00;2,644;;2,644;-0,4
 8.2.2020 16:00;1,523;;1,523;-0,3
 8.2.2020 17:00;4,511;;4,511;-0,3
 8.2.2020 18:00;3,204;;3,204;0,1
 8.2.2020 19:00;4,556;;4,556;0,4
 8.2.2020 20:00;2,127;;2,127;0,9
 8.2.2020 21:00;1,069;;1,069;1,0
 8.2.2020 22:00;0,993;0,993;;1,1
 8.2.2020 23:00;1,118;1,118;;1,2
 9.2.2020 0:00;2,021;2,021;;1,5
 9.2.2020 1:00;2,029;2,029;;1,6
 9.2.2020 2:00;1,451;1,451;;1,7
 9.2.2020 3:00;1,446;1,446;;2,0
 9.2.2020 4:00;1,004;1,004;;2,1
 9.2.2020 5:00;0,814;0,814;;2,0
 9.2.2020 6:00;0,771;0,771;;2,1
 9.2.2020 7:00;0,352;;0,352;2,0
 9.2.2020 8:00;1,498;;1,498;2,1
 9.2.2020 9:00;3,050;;3,050;2,1
 9.2.2020 10:00;2,250;;2,250;2,1
 9.2.2020 11:00;1,945;;1,945;1,8
 9.2.2020 12:00;1,042;;1,042;1,8
 9.2.2020 13:00;1,032;;1,032;1,9
 9.2.2020 14:00;2,655;;2,655;1,7
 9.2.2020 15:00;2,246;;2,246;1,7
 9.2.2020 16:00;1,963;;1,963;1,6
 9.2.2020 17:00;1,482;;1,482;1,8
 9.2.2020 18:00;1,236;;1,236;1,7
 9.2.2020 19:00;1,268;;1,268;1,7
 9.2.2020 20:00;1,950;;1,950;1,7
 9.2.2020 21:00;2,102;;2,102;1,8
 9.2.2020 22:00;3,526;3,526;;2,0
 9.2.2020 23:00;4,008;4,008;;1,6
 10.2.2020 0:00;4,154;4,154;;0,6
 10.2.2020 1:00;1,445;1,445;;1,3
 10.2.2020 2:00;1,941;1,941;;1,4
 10.2.2020 3:00;1,865;1,865;;1,9
 10.2.2020 4:00;0,941;0,941;;2,2
 10.2.2020 5:00;0,938;0,938;;2,2
 10.2.2020 6:00;1,233;1,233;;2,2
 10.2.2020 7:00;2,777;;2,777;1,9
 10.2.2020 8:00;3,668;;3,668;1,7
 10.2.2020 9:00;1,671;;1,671;1,6
 10.2.2020 10:00;1,847;;1,847;2,0
 10.2.2020 11:00;1,238;;1,238;2,7
 10.2.2020 12:00;1,330;;1,330;3,0
 10.2.2020 13:00;2,975;;2,975;3,2
 10.2.2020 14:00;2,259;;2,259;2,9
 10.2.2020 15:00;1,254;;1,254;3,0
 10.2.2020 16:00;1,409;;1,409;2,8
 10.2.2020 17:00;1,103;;1,103;2,8
 10.2.2020 18:00;1,326;;1,326;2,5
 10.2.2020 19:00;1,956;;1,956;2,5
 10.2.2020 20:00;2,751;;2,751;2,4
 10.2.2020 21:00;1,586;;1,586;2,4
 10.2.2020 22:00;1,559;1,559;;2,3
 10.2.2020 23:00;3,879;3,879;;2,5
 11.2.2020 0:00;4,077;4,077;;2,4
 11.2.2020 1:00;3,544;3,544;;2,0
 11.2.2020 2:00;1,745;1,745;;1,6
 11.2.2020 3:00;0,993;0,993;;1,5
 11.2.2020 4:00;0,858;0,858;;1,3
 11.2.2020 5:00;1,219;1,219;;1,5
 11.2.2020 6:00;3,574;3,574;;1,3
 11.2.2020 7:00;1,850;;1,850;1,6
 11.2.2020 8:00;1,734;;1,734;1,7
 11.2.2020 9:00;1,016;;1,016;1,7
 11.2.2020 10:00;0,920;;0,920;1,3
 11.2.2020 11:00;0,896;;0,896;1,2
 11.2.2020 12:00;1,809;;1,809;1,3
 11.2.2020 13:00;1,852;;1,852;2,0
 11.2.2020 14:00;1,455;;1,455;2,1
 11.2.2020 15:00;0,975;;0,975;2,0
 11.2.2020 16:00;0,914;;0,914;1,8
 11.2.2020 17:00;1,690;;1,690;1,2
 11.2.2020 18:00;3,029;;3,029;1,1
 11.2.2020 19:00;2,577;;2,577;0,8
 11.2.2020 20:00;1,279;;1,279;0,5
 11.2.2020 21:00;1,318;;1,318;0,5
 11.2.2020 22:00;3,522;3,522;;0,4
 11.2.2020 23:00;4,796;4,796;;0,2
 12.2.2020 0:00;4,650;4,650;;0,2
 12.2.2020 1:00;1,578;1,578;;0,5
 12.2.2020 2:00;1,027;1,027;;0,4
 12.2.2020 3:00;0,995;0,995;;0,0
 12.2.2020 4:00;1,282;1,282;;-0,5
 12.2.2020 5:00;2,415;2,415;;-0,9
 12.2.2020 6:00;3,814;3,814;;-1,2
 12.2.2020 7:00;1,297;;1,297;-1,9
 12.2.2020 8:00;1,028;;1,028;-1,5
 12.2.2020 9:00;1,022;;1,022;-0,3
 12.2.2020 10:00;1,836;;1,836;0,4
 12.2.2020 11:00;1,922;;1,922;0,9
 12.2.2020 12:00;1,764;;1,764;1,5
 12.2.2020 13:00;1,096;;1,096;1,8
 12.2.2020 14:00;1,065;;1,065;1,6
 12.2.2020 15:00;1,244;;1,244;1,3
 12.2.2020 16:00;2,194;;2,194;1,0
 12.2.2020 17:00;1,812;;1,812;0,6
 12.2.2020 18:00;0,921;;0,921;0,7
 12.2.2020 19:00;1,120;;1,120;0,7
 12.2.2020 20:00;1,115;;1,115;0,8
 12.2.2020 21:00;2,844;;2,844;0,7
 12.2.2020 22:00;2,856;2,856;;0,7
 12.2.2020 23:00;4,518;4,518;;0,8
 13.2.2020 0:00;3,968;3,968;;0,6
 13.2.2020 1:00;4,033;4,033;;0,4
 13.2.2020 2:00;2,359;2,359;;0,6
 13.2.2020 3:00;1,826;1,826;;0,7
 13.2.2020 4:00;1,876;1,876;;0,9
 13.2.2020 5:00;0,583;0,583;;0,7
 13.2.2020 6:00;0,983;0,983;;0,8
 13.2.2020 7:00;1,131;;1,131;0,7
 13.2.2020 8:00;2,184;;2,184;0,6
 13.2.2020 9:00;2,633;;2,633;0,7
 13.2.2020 10:00;2,375;;2,375;0,9
 13.2.2020 11:00;1,671;;1,671;1,4
 13.2.2020 12:00;1,710;;1,710;1,8
 13.2.2020 13:00;2,354;;2,354;2,3
 13.2.2020 14:00;2,054;;2,054;2,3
 13.2.2020 15:00;1,852;;1,852;1,0
 13.2.2020 16:00;1,656;;1,656;0,7
 13.2.2020 17:00;1,807;;1,807;0,4
 13.2.2020 18:00;1,266;;1,266;0,2
 13.2.2020 19:00;1,918;;1,918;0,2
 13.2.2020 20:00;2,483;;2,483;0,0
 13.2.2020 21:00;2,569;;2,569;0,1
 13.2.2020 22:00;4,233;4,233;;0,1
 13.2.2020 23:00;4,470;4,470;;-0,5
 14.2.2020 0:00;4,645;4,645;;-0,6
 14.2.2020 1:00;4,642;4,642;;-0,7
 14.2.2020 2:00;2,528;2,528;;-0,9
 14.2.2020 3:00;2,215;2,215;;-1,2
 14.2.2020 4:00;1,603;1,603;;-1,4
 14.2.2020 5:00;1,530;1,530;;-1,9
 14.2.2020 6:00;3,983;3,983;;-2,0
 14.2.2020 7:00;2,201;;2,201;-3,1
 14.2.2020 8:00;2,069;;2,069;-3,5
 14.2.2020 9:00;1,557;;1,557;-3,4
 14.2.2020 10:00;1,209;;1,209;-3,5
 14.2.2020 11:00;1,231;;1,231;-3,1
 14.2.2020 12:00;1,981;;1,981;-2,1
 14.2.2020 13:00;2,092;;2,092;-2,4
 14.2.2020 14:00;1,819;;1,819;-2,6
 14.2.2020 15:00;1,259;;1,259;-3,0
 14.2.2020 16:00;1,252;;1,252;-3,1
 14.2.2020 17:00;5,145;;5,145;-4,5
 14.2.2020 18:00;4,500;;4,500;-6,0
 14.2.2020 19:00;4,826;;4,826;-6,0
 14.2.2020 20:00;4,919;;4,919;-6,3
 14.2.2020 21:00;3,728;;3,728;-5,8
 14.2.2020 22:00;5,642;5,642;;-6,6
 14.2.2020 23:00;6,507;6,507;;-6,4
 15.2.2020 0:00;4,405;4,405;;-6,2
 15.2.2020 1:00;4,259;4,259;;-5,8
 15.2.2020 2:00;3,399;3,399;;-5,2
 15.2.2020 3:00;3,540;3,540;;-5,4
 15.2.2020 4:00;3,722;3,722;;-5,4
 15.2.2020 5:00;4,309;4,309;;-4,6
 15.2.2020 6:00;4,226;4,226;;-4,4
 15.2.2020 7:00;4,283;;4,283;-4,2
 15.2.2020 8:00;4,146;;4,146;-3,2
